sub,congruent,acc,fl_rt,similarity,jitter,cong_effect
280281,0.0,1.0,0.618606500000169,1.0,0.4841393999995489,0.16667332351025865
280281,0.0,1.0,0.5136515000012878,2.0,0.4172958000017388,0.16667332351025865
280281,0.0,1.0,0.49045549999937066,2.0,0.4173176999975112,0.16667332351025865
280281,1.0,1.0,0.36421770000015385,2.0,0.6173947999996017,0.16667332351025865
280281,0.0,0.0,0.3703901000008045,2.0,0.016359799999918323,0.16667332351025865
280281,0.0,1.0,0.5096993999977713,1.0,0.3002997000007781,0.16667332351025865
280281,0.0,1.0,0.5040115999981936,1.0,0.3672089000028791,0.16667332351025865
280281,1.0,1.0,0.4707146000000648,2.0,0.6340092999998888,0.16667332351025865
280281,1.0,1.0,0.445534200000111,3.0,0.6839676999989024,0.16667332351025865
280281,1.0,1.0,0.413875400001416,3.0,0.0,0.16667332351025865
280281,1.0,1.0,0.465608999998949,3.0,0.6340515000010782,0.16667332351025865
